transaction_id,date,sku,channel,units_sold,units_returned,return_rate,return_reason,revenue_usd,refund_usd
TXN-000516,2026-03-05,WC-HOME-M,wholesale,254,5,0.0197,gift_duplicate,26938.37,479.52
TXN-000517,2026-03-05,WC-AWAY-M,nike.com,488,26,0.0533,wrong_size,47578.9,2625.57
TXN-000518,2026-03-05,WC-AWAY-M,retail_partner,525,25,0.0476,changed_mind,50607.08,2499.82
TXN-000519,2026-03-05,WC-AWAY-M,own_store,377,14,0.0371,wrong_size,37782.67,1491.74
TXN-000520,2026-03-05,WC-AWAY-M,wholesale,568,30,0.0528,wrong_size,53588.73,3216.01
TXN-000521,2026-03-05,WC-HOME-W,nike.com,328,8,0.0244,wrong_size,33542.78,729.34
TXN-000522,2026-03-05,WC-HOME-W,retail_partner,698,32,0.0458,wrong_size,62724.09,3268.14
TXN-000523,2026-03-05,WC-HOME-W,own_store,625,34,0.0544,gift_duplicate,63310.91,3310.43
TXN-000524,2026-03-05,WC-HOME-W,wholesale,384,14,0.0365,changed_mind,38455.72,1370.61
TXN-000525,2026-03-05,WC-AWAY-W,nike.com,563,16,0.0284,changed_mind,57032.24,1611.43
TXN-000526,2026-03-05,WC-AWAY-W,retail_partner,442,21,0.0475,changed_mind,42890.99,2100.33
TXN-000527,2026-03-05,WC-AWAY-W,own_store,575,12,0.0209,wrong_size,57787.09,1242.09
TXN-000528,2026-03-05,WC-AWAY-W,wholesale,315,13,0.0413,gift_duplicate,28274.84,1352.83
TXN-000529,2026-03-06,WC-HOME-M,nike.com,739,43,0.0582,changed_mind,72590.93,3858.01
TXN-000530,2026-03-06,WC-HOME-M,retail_partner,290,8,0.0276,gift_duplicate,30251.96,873.03
TXN-000531,2026-03-06,WC-HOME-M,own_store,279,13,0.0466,gift_duplicate,29450.73,1233.37
TXN-000532,2026-03-06,WC-HOME-M,wholesale,254,14,0.0551,gift_duplicate,26702.41,1376.41
TXN-000533,2026-03-06,WC-AWAY-M,nike.com,724,40,0.0552,gift_duplicate,75400.2,3890.49
TXN-000534,2026-03-06,WC-AWAY-M,retail_partner,501,15,0.0299,wrong_size,51748.85,1517.22
TXN-000535,2026-03-06,WC-AWAY-M,own_store,511,25,0.0489,gift_duplicate,47895.9,2546.12
TXN-000536,2026-03-06,WC-AWAY-M,wholesale,792,21,0.0265,wrong_size,81131.72,1982.79
TXN-000537,2026-03-06,WC-HOME-W,nike.com,227,7,0.0308,wrong_size,20609.35,627.84
TXN-000538,2026-03-06,WC-HOME-W,retail_partner,484,14,0.0289,gift_duplicate,45583.79,1496.22
TXN-000539,2026-03-06,WC-HOME-W,own_store,214,10,0.0467,gift_duplicate,19654.08,1010.19
TXN-000540,2026-03-06,WC-HOME-W,wholesale,354,16,0.0452,changed_mind,37443.46,1499.96
TXN-000541,2026-03-06,WC-AWAY-W,nike.com,441,17,0.0385,gift_duplicate,47171.26,1624.23
TXN-000542,2026-03-06,WC-AWAY-W,retail_partner,286,16,0.0559,gift_duplicate,31044.36,1462.26
TXN-000543,2026-03-06,WC-AWAY-W,own_store,707,35,0.0495,changed_mind,74198.3,3263.22
TXN-000544,2026-03-06,WC-AWAY-W,wholesale,650,31,0.0477,wrong_size,60215.25,3228.83
TXN-000545,2026-03-07,WC-HOME-M,nike.com,553,12,0.0217,changed_mind,57855.22,1086.62
TXN-000546,2026-03-07,WC-HOME-M,retail_partner,371,14,0.0377,changed_mind,35107.76,1461.81
TXN-000547,2026-03-07,WC-HOME-M,own_store,745,21,0.0282,gift_duplicate,77124.91,2067.26
TXN-000548,2026-03-07,WC-HOME-M,wholesale,348,14,0.0402,changed_mind,30714.82,1517.58
TXN-000549,2026-03-07,WC-AWAY-M,nike.com,659,23,0.0349,changed_mind,71935.64,2369.54
TXN-000550,2026-03-07,WC-AWAY-M,retail_partner,242,5,0.0207,gift_duplicate,24689.65,545.18
TXN-000551,2026-03-07,WC-AWAY-M,own_store,642,28,0.0436,gift_duplicate,68619.42,2670.34
TXN-000552,2026-03-07,WC-AWAY-M,wholesale,473,24,0.0507,changed_mind,48433.1,2318.53
TXN-000553,2026-03-07,WC-HOME-W,nike.com,447,22,0.0492,gift_duplicate,46913.07,2187.66
TXN-000554,2026-03-07,WC-HOME-W,retail_partner,384,12,0.0312,wrong_size,39475.83,1275.57
TXN-000555,2026-03-07,WC-HOME-W,own_store,212,7,0.033,gift_duplicate,19140.62,684.68
TXN-000556,2026-03-07,WC-HOME-W,wholesale,424,20,0.0472,changed_mind,39113.05,1770.43
TXN-000557,2026-03-07,WC-AWAY-W,nike.com,294,6,0.0204,gift_duplicate,30118.92,638.28
TXN-000558,2026-03-07,WC-AWAY-W,retail_partner,324,15,0.0463,wrong_size,29127.76,1519.55
TXN-000559,2026-03-07,WC-AWAY-W,own_store,584,27,0.0462,gift_duplicate,58664.85,2950.5
TXN-000560,2026-03-07,WC-AWAY-W,wholesale,313,14,0.0447,changed_mind,29572.4,1435.43
TXN-000561,2026-03-08,WC-HOME-M,nike.com,277,12,0.0433,changed_mind,29064.47,1238.75
TXN-000562,2026-03-08,WC-HOME-M,retail_partner,531,16,0.0301,wrong_size,49967.27,1429.96
TXN-000563,2026-03-08,WC-HOME-M,own_store,597,19,0.0318,wrong_size,55927.71,2011.75
TXN-000564,2026-03-08,WC-HOME-M,wholesale,382,14,0.0366,changed_mind,41847.06,1293.81
TXN-000565,2026-03-08,WC-AWAY-M,nike.com,602,16,0.0266,changed_mind,54412.05,1598.3
TXN-000566,2026-03-08,WC-AWAY-M,retail_partner,641,18,0.0281,gift_duplicate,57906.33,1758.87
TXN-000567,2026-03-08,WC-AWAY-M,own_store,465,11,0.0237,wrong_size,41640.32,1144.07
TXN-000568,2026-03-08,WC-AWAY-M,wholesale,656,13,0.0198,changed_mind,59876.26,1327.14
TXN-000569,2026-03-08,WC-HOME-W,nike.com,238,11,0.0462,changed_mind,21737.82,1047.82
TXN-000570,2026-03-08,WC-HOME-W,retail_partner,600,25,0.0417,gift_duplicate,62140.39,2624.04
TXN-000571,2026-03-08,WC-HOME-W,own_store,689,25,0.0363,gift_duplicate,72469.44,2631.96
TXN-000572,2026-03-08,WC-HOME-W,wholesale,753,21,0.0279,changed_mind,82070.54,2225.91
TXN-000573,2026-03-08,WC-AWAY-W,nike.com,693,17,0.0245,gift_duplicate,75239.65,1630.24
TXN-000574,2026-03-08,WC-AWAY-W,retail_partner,510,18,0.0353,gift_duplicate,56066.52,1840.24
TXN-000575,2026-03-08,WC-AWAY-W,own_store,574,23,0.0401,changed_mind,51528.01,2256.58
TXN-000576,2026-03-08,WC-AWAY-W,wholesale,496,22,0.0444,wrong_size,49698.44,2404.28
TXN-000577,2026-03-09,WC-HOME-M,nike.com,395,12,0.0304,changed_mind,42550.24,1222.48
TXN-000578,2026-03-09,WC-HOME-M,retail_partner,567,22,0.0388,gift_duplicate,55359.41,2027.7
TXN-000579,2026-03-09,WC-HOME-M,own_store,236,6,0.0254,gift_duplicate,25941.22,559.48
TXN-000580,2026-03-09,WC-HOME-M,wholesale,598,13,0.0217,gift_duplicate,61088.67,1286.91
TXN-000581,2026-03-09,WC-AWAY-M,nike.com,660,38,0.0576,wrong_size,58617.86,3390.86
TXN-000582,2026-03-09,WC-AWAY-M,retail_partner,243,8,0.0329,wrong_size,25698.78,821.45
TXN-000583,2026-03-09,WC-AWAY-M,own_store,669,38,0.0568,gift_duplicate,61064.3,3828.33
TXN-000584,2026-03-09,WC-AWAY-M,wholesale,273,5,0.0183,wrong_size,26960.3,442.1
TXN-000585,2026-03-09,WC-HOME-W,nike.com,246,7,0.0285,gift_duplicate,22354.47,642.53
TXN-000586,2026-03-09,WC-HOME-W,retail_partner,251,14,0.0558,wrong_size,24607.05,1284.57
TXN-000587,2026-03-09,WC-HOME-W,own_store,265,13,0.0491,wrong_size,23985.67,1314.16
TXN-000588,2026-03-09,WC-HOME-W,wholesale,425,9,0.0212,wrong_size,41385.08,952.68
TXN-000589,2026-03-09,WC-AWAY-W,nike.com,611,20,0.0327,gift_duplicate,61510.15,1820.42
TXN-000590,2026-03-09,WC-AWAY-W,retail_partner,418,21,0.0502,gift_duplicate,38379.02,1877.21
TXN-000591,2026-03-09,WC-AWAY-W,own_store,480,12,0.025,changed_mind,44014.62,1153.66
TXN-000592,2026-03-09,WC-AWAY-W,wholesale,368,13,0.0353,gift_duplicate,32713.5,1172.59
TXN-000593,2026-03-10,WC-HOME-M,nike.com,585,29,0.0496,wrong_size,62800.8,2603.5
TXN-000594,2026-03-10,WC-HOME-M,retail_partner,207,5,0.0242,wrong_size,21434.5,505.31
TXN-000595,2026-03-10,WC-HOME-M,own_store,490,17,0.0347,changed_mind,50583.62,1573.1
TXN-000596,2026-03-10,WC-HOME-M,wholesale,477,19,0.0398,changed_mind,44486.73,1744.96
TXN-000597,2026-03-10,WC-AWAY-M,nike.com,238,10,0.042,gift_duplicate,23561.41,1089.07
TXN-000598,2026-03-10,WC-AWAY-M,retail_partner,508,17,0.0335,wrong_size,50936.97,1567.77
TXN-000599,2026-03-10,WC-AWAY-M,own_store,742,43,0.058,gift_duplicate,71203.68,4504.03
TXN-000600,2026-03-10,WC-AWAY-M,wholesale,752,30,0.0399,changed_mind,78920.36,3075.16
TXN-000601,2026-03-10,WC-HOME-W,nike.com,483,10,0.0207,wrong_size,50968.81,1030.75
TXN-000602,2026-03-10,WC-HOME-W,retail_partner,685,27,0.0394,wrong_size,70379.05,2401.61
TXN-000603,2026-03-10,WC-HOME-W,own_store,572,17,0.0297,changed_mind,53499.39,1726.69
TXN-000604,2026-03-10,WC-HOME-W,wholesale,664,14,0.0211,gift_duplicate,59198.29,1397.51
TXN-000605,2026-03-10,WC-AWAY-W,nike.com,361,18,0.0499,changed_mind,35857.37,1612.06
TXN-000606,2026-03-10,WC-AWAY-W,retail_partner,440,21,0.0477,gift_duplicate,44332.09,2041.61
TXN-000607,2026-03-10,WC-AWAY-W,own_store,533,15,0.0281,wrong_size,50728.23,1352.36
TXN-000608,2026-03-10,WC-AWAY-W,wholesale,622,34,0.0547,changed_mind,66933.44,3047.0
TXN-000609,2026-03-11,WC-HOME-M,nike.com,799,31,0.0388,changed_mind,72859.78,3360.82
TXN-000610,2026-03-11,WC-HOME-M,retail_partner,665,18,0.0271,changed_mind,60515.6,1869.05
TXN-000611,2026-03-11,WC-HOME-M,own_store,567,33,0.0582,wrong_size,54085.91,2927.3
TXN-000612,2026-03-11,WC-HOME-M,wholesale,782,17,0.0217,wrong_size,70727.52,1670.11
TXN-000613,2026-03-11,WC-AWAY-M,nike.com,628,16,0.0255,changed_mind,58301.5,1511.9
TXN-000614,2026-03-11,WC-AWAY-M,retail_partner,360,18,0.05,gift_duplicate,39225.86,1942.61
TXN-000615,2026-03-11,WC-AWAY-M,own_store,791,46,0.0582,wrong_size,71112.83,4915.26
TXN-000616,2026-03-11,WC-AWAY-M,wholesale,700,38,0.0543,wrong_size,70710.35,4043.72
TXN-000617,2026-03-11,WC-HOME-W,nike.com,485,9,0.0186,changed_mind,50535.03,840.84
TXN-000618,2026-03-11,WC-HOME-W,retail_partner,535,19,0.0355,wrong_size,57576.75,1919.36
TXN-000619,2026-03-11,WC-HOME-W,own_store,352,19,0.054,wrong_size,34211.23,1690.49
TXN-000620,2026-03-11,WC-HOME-W,wholesale,681,33,0.0485,gift_duplicate,60431.7,3289.59
TXN-000621,2026-03-11,WC-AWAY-W,nike.com,690,36,0.0522,gift_duplicate,73187.2,3526.33
TXN-000622,2026-03-11,WC-AWAY-W,retail_partner,446,10,0.0224,wrong_size,46049.28,969.46
TXN-000623,2026-03-11,WC-AWAY-W,own_store,423,10,0.0236,changed_mind,39448.71,1099.77
TXN-000624,2026-03-11,WC-AWAY-W,wholesale,216,8,0.037,changed_mind,19776.89,784.83
TXN-000625,2026-03-12,WC-HOME-M,nike.com,784,39,0.0497,wrong_size,85833.31,3829.91
TXN-000626,2026-03-12,WC-HOME-M,retail_partner,341,18,0.0528,changed_mind,31395.46,1929.13
TXN-000627,2026-03-12,WC-HOME-M,own_store,675,32,0.0474,wrong_size,72176.68,2865.77
TXN-000628,2026-03-12,WC-HOME-M,wholesale,540,22,0.0407,changed_mind,52579.72,2066.58
TXN-000629,2026-03-12,WC-AWAY-M,nike.com,755,32,0.0424,wrong_size,79523.56,2873.0
TXN-000630,2026-03-12,WC-AWAY-M,retail_partner,543,26,0.0479,wrong_size,53933.04,2808.52
TXN-000631,2026-03-12,WC-AWAY-M,own_store,572,31,0.0542,wrong_size,55155.11,3045.37
TXN-000632,2026-03-12,WC-AWAY-M,wholesale,241,8,0.0332,wrong_size,24644.61,828.06
TXN-000633,2026-03-12,WC-HOME-W,nike.com,774,37,0.0478,wrong_size,70468.77,3528.63
TXN-000634,2026-03-12,WC-HOME-W,retail_partner,752,18,0.0239,changed_mind,78375.22,1881.9
TXN-000635,2026-03-12,WC-HOME-W,own_store,414,20,0.0483,wrong_size,39350.78,2155.09
TXN-000636,2026-03-12,WC-HOME-W,wholesale,715,33,0.0462,changed_mind,63776.66,3174.66
TXN-000637,2026-03-12,WC-AWAY-W,nike.com,663,26,0.0392,gift_duplicate,70443.96,2556.93
TXN-000638,2026-03-12,WC-AWAY-W,retail_partner,744,35,0.047,gift_duplicate,80194.22,3428.02
TXN-000639,2026-03-12,WC-AWAY-W,own_store,576,29,0.0503,gift_duplicate,60937.06,3152.28
TXN-000640,2026-03-12,WC-AWAY-W,wholesale,267,7,0.0262,changed_mind,24008.85,676.17
TXN-000641,2026-03-13,WC-HOME-M,nike.com,383,12,0.0313,wrong_size,34625.51,1128.85
TXN-000642,2026-03-13,WC-HOME-M,retail_partner,351,13,0.037,wrong_size,34908.75,1323.4
TXN-000643,2026-03-13,WC-HOME-M,own_store,500,18,0.036,gift_duplicate,49955.78,1636.28
TXN-000644,2026-03-13,WC-HOME-M,wholesale,555,20,0.036,gift_duplicate,56711.6,1888.27
TXN-000645,2026-03-13,WC-AWAY-M,nike.com,264,5,0.0189,wrong_size,28081.38,497.16
TXN-000646,2026-03-13,WC-AWAY-M,retail_partner,543,19,0.035,changed_mind,55617.71,2000.89
TXN-000647,2026-03-13,WC-AWAY-M,own_store,697,30,0.043,gift_duplicate,69465.57,3001.99
TXN-000648,2026-03-13,WC-AWAY-M,wholesale,668,21,0.0314,wrong_size,71985.15,1989.6
TXN-000649,2026-03-13,WC-HOME-W,nike.com,466,13,0.0279,changed_mind,50959.86,1364.15
TXN-000650,2026-03-13,WC-HOME-W,retail_partner,248,6,0.0242,changed_mind,24311.54,549.96
TXN-000651,2026-03-13,WC-HOME-W,own_store,364,17,0.0467,changed_mind,33491.7,1561.58
TXN-000652,2026-03-13,WC-HOME-W,wholesale,357,9,0.0252,wrong_size,31739.2,854.69
TXN-000653,2026-03-13,WC-AWAY-W,nike.com,329,12,0.0365,changed_mind,30287.39,1204.5
TXN-000654,2026-03-13,WC-AWAY-W,retail_partner,235,10,0.0426,changed_mind,21444.87,978.65
TXN-000655,2026-03-13,WC-AWAY-W,own_store,366,15,0.041,wrong_size,39619.33,1453.51
TXN-000656,2026-03-13,WC-AWAY-W,wholesale,711,36,0.0506,changed_mind,77080.82,3291.59
TXN-000657,2026-03-14,WC-HOME-M,nike.com,759,44,0.058,changed_mind,77599.68,4158.1
TXN-000658,2026-03-14,WC-HOME-M,retail_partner,496,29,0.0585,gift_duplicate,50925.08,3062.13
TXN-000659,2026-03-14,WC-HOME-M,own_store,652,21,0.0322,wrong_size,67870.65,2263.88
TXN-000660,2026-03-14,WC-HOME-M,wholesale,342,16,0.0468,wrong_size,32414.01,1549.37
TXN-000661,2026-03-14,WC-AWAY-M,nike.com,425,16,0.0376,wrong_size,40451.53,1622.07
TXN-000662,2026-03-14,WC-AWAY-M,retail_partner,399,17,0.0426,wrong_size,41970.11,1782.89
TXN-000663,2026-03-14,WC-AWAY-M,own_store,400,8,0.02,gift_duplicate,42675.17,823.16
TXN-000664,2026-03-14,WC-AWAY-M,wholesale,289,17,0.0588,changed_mind,26668.31,1614.84
TXN-000665,2026-03-14,WC-HOME-W,nike.com,723,41,0.0567,gift_duplicate,69367.1,3741.45
TXN-000666,2026-03-14,WC-HOME-W,retail_partner,637,22,0.0345,changed_mind,56226.84,2102.94
TXN-000667,2026-03-14,WC-HOME-W,own_store,515,30,0.0583,gift_duplicate,46312.49,3120.38
TXN-000668,2026-03-14,WC-HOME-W,wholesale,654,32,0.0489,changed_mind,69115.43,3019.2
TXN-000669,2026-03-14,WC-AWAY-W,nike.com,634,31,0.0489,changed_mind,57738.69,3128.46
TXN-000670,2026-03-14,WC-AWAY-W,retail_partner,288,7,0.0243,changed_mind,28351.15,749.6
TXN-000671,2026-03-14,WC-AWAY-W,own_store,543,12,0.0221,gift_duplicate,56816.54,1079.35
TXN-000672,2026-03-14,WC-AWAY-W,wholesale,619,28,0.0452,changed_mind,60116.85,2806.38
TXN-000673,2026-03-15,WC-HOME-M,nike.com,781,39,0.0499,wrong_size,72151.64,4146.1
TXN-000674,2026-03-15,WC-HOME-M,retail_partner,496,20,0.0403,wrong_size,52626.39,1892.88
TXN-000675,2026-03-15,WC-HOME-M,own_store,799,25,0.0313,gift_duplicate,83317.19,2323.49
TXN-000676,2026-03-15,WC-HOME-M,wholesale,202,5,0.0248,changed_mind,22024.58,531.77
TXN-000677,2026-03-15,WC-AWAY-M,nike.com,683,17,0.0249,gift_duplicate,73517.51,1652.02
TXN-000678,2026-03-15,WC-AWAY-M,retail_partner,703,39,0.0555,gift_duplicate,65649.31,3534.41
TXN-000679,2026-03-15,WC-AWAY-M,own_store,483,19,0.0393,wrong_size,48867.82,1823.22
TXN-000680,2026-03-15,WC-AWAY-M,wholesale,692,29,0.0419,changed_mind,70456.61,2855.71
TXN-000681,2026-03-15,WC-HOME-W,nike.com,322,11,0.0342,gift_duplicate,32411.17,1172.56
TXN-000682,2026-03-15,WC-HOME-W,retail_partner,366,15,0.041,wrong_size,34782.07,1609.84
TXN-000683,2026-03-15,WC-HOME-W,own_store,338,11,0.0325,wrong_size,31771.58,1069.52
TXN-000684,2026-03-15,WC-HOME-W,wholesale,564,12,0.0213,changed_mind,56203.43,1303.19
TXN-000685,2026-03-15,WC-AWAY-W,nike.com,726,20,0.0275,gift_duplicate,66814.83,1801.58
TXN-000686,2026-03-15,WC-AWAY-W,retail_partner,371,15,0.0404,changed_mind,39396.52,1546.04
TXN-000687,2026-03-15,WC-AWAY-W,own_store,508,15,0.0295,gift_duplicate,52396.96,1351.63
TXN-000688,2026-03-15,WC-AWAY-W,wholesale,793,27,0.034,wrong_size,70009.01,2683.79
TXN-000689,2026-03-16,WC-HOME-M,nike.com,581,29,0.0499,changed_mind,55477.88,3133.08
TXN-000690,2026-03-16,WC-HOME-M,retail_partner,304,8,0.0263,gift_duplicate,28230.81,737.16
TXN-000691,2026-03-16,WC-HOME-M,own_store,772,34,0.044,gift_duplicate,82305.65,3524.99
TXN-000692,2026-03-16,WC-HOME-M,wholesale,316,11,0.0348,wrong_size,28618.36,999.76
TXN-000693,2026-03-16,WC-AWAY-M,nike.com,217,8,0.0369,changed_mind,22395.08,728.47
TXN-000694,2026-03-16,WC-AWAY-M,retail_partner,652,36,0.0552,gift_duplicate,64879.65,3936.33
TXN-000695,2026-03-16,WC-AWAY-M,own_store,376,18,0.0479,wrong_size,39246.17,1630.96
TXN-000696,2026-03-16,WC-AWAY-M,wholesale,331,17,0.0514,wrong_size,34138.36,1610.98
TXN-000697,2026-03-16,WC-HOME-W,nike.com,414,10,0.0242,wrong_size,40301.12,1047.87
TXN-000698,2026-03-16,WC-HOME-W,retail_partner,314,7,0.0223,changed_mind,32863.66,622.55
TXN-000699,2026-03-16,WC-HOME-W,own_store,310,6,0.0194,gift_duplicate,30781.93,535.82
TXN-000700,2026-03-16,WC-HOME-W,wholesale,321,18,0.0561,wrong_size,28715.84,1848.36
TXN-000701,2026-03-16,WC-AWAY-W,nike.com,298,15,0.0503,gift_duplicate,27570.61,1617.39
TXN-000702,2026-03-16,WC-AWAY-W,retail_partner,389,18,0.0463,wrong_size,35008.89,1918.96
TXN-000703,2026-03-16,WC-AWAY-W,own_store,484,28,0.0579,changed_mind,46342.26,2990.77
TXN-000704,2026-03-16,WC-AWAY-W,wholesale,447,17,0.038,wrong_size,40310.61,1712.22
TXN-000705,2026-03-17,WC-HOME-M,nike.com,214,8,0.0374,gift_duplicate,19733.81,753.61
TXN-000706,2026-03-17,WC-HOME-M,retail_partner,750,15,0.02,gift_duplicate,67628.31,1390.63
TXN-000707,2026-03-17,WC-HOME-M,own_store,716,38,0.0531,changed_mind,68780.53,3836.72
TXN-000708,2026-03-17,WC-HOME-M,wholesale,650,30,0.0462,wrong_size,59786.13,2874.18
TXN-000709,2026-03-17,WC-AWAY-M,nike.com,588,21,0.0357,gift_duplicate,54687.64,1900.13
TXN-000710,2026-03-17,WC-AWAY-M,retail_partner,521,12,0.023,wrong_size,51805.12,1186.9
TXN-000711,2026-03-17,WC-AWAY-M,own_store,569,27,0.0475,gift_duplicate,59111.71,2424.86
TXN-000712,2026-03-17,WC-AWAY-M,wholesale,705,17,0.0241,changed_mind,69127.23,1771.33
TXN-000713,2026-03-17,WC-HOME-W,nike.com,654,18,0.0275,changed_mind,61733.0,1922.72
TXN-000714,2026-03-17,WC-HOME-W,retail_partner,393,21,0.0534,changed_mind,42703.3,2017.76
TXN-000715,2026-03-17,WC-HOME-W,own_store,213,12,0.0563,changed_mind,21893.44,1160.64
TXN-000716,2026-03-17,WC-HOME-W,wholesale,735,34,0.0463,wrong_size,66607.75,3287.32
TXN-000717,2026-03-17,WC-AWAY-W,nike.com,304,15,0.0493,wrong_size,27184.78,1641.82
TXN-000718,2026-03-17,WC-AWAY-W,retail_partner,546,15,0.0275,changed_mind,49522.62,1596.58
TXN-000719,2026-03-17,WC-AWAY-W,own_store,711,22,0.0309,gift_duplicate,74549.34,2223.33
TXN-000720,2026-03-17,WC-AWAY-W,wholesale,609,20,0.0328,gift_duplicate,61673.21,1937.96
TXN-000721,2026-03-18,WC-HOME-M,nike.com,696,28,0.0402,wrong_size,73007.61,2530.55
TXN-000722,2026-03-18,WC-HOME-M,retail_partner,456,18,0.0395,wrong_size,46431.82,1637.3
TXN-000723,2026-03-18,WC-HOME-M,own_store,301,14,0.0465,wrong_size,29786.65,1240.24
TXN-000724,2026-03-18,WC-HOME-M,wholesale,383,13,0.0339,gift_duplicate,36458.93,1230.59
TXN-000725,2026-03-18,WC-AWAY-M,nike.com,298,15,0.0503,gift_duplicate,31151.55,1573.3
TXN-000726,2026-03-18,WC-AWAY-M,retail_partner,677,19,0.0281,gift_duplicate,66991.71,1883.0
TXN-000727,2026-03-18,WC-AWAY-M,own_store,755,25,0.0331,gift_duplicate,75519.36,2723.92
TXN-000728,2026-03-18,WC-AWAY-M,wholesale,232,13,0.056,wrong_size,22374.05,1233.96
TXN-000729,2026-03-18,WC-HOME-W,nike.com,585,22,0.0376,wrong_size,51902.91,2205.43
TXN-000730,2026-03-18,WC-HOME-W,retail_partner,510,28,0.0549,wrong_size,50394.4,2546.84
TXN-000731,2026-03-18,WC-HOME-W,own_store,598,23,0.0385,wrong_size,60107.86,2272.22
TXN-000732,2026-03-18,WC-HOME-W,wholesale,767,36,0.0469,gift_duplicate,75423.72,3613.31
TXN-000733,2026-03-18,WC-AWAY-W,nike.com,360,14,0.0389,changed_mind,33766.06,1414.04
TXN-000734,2026-03-18,WC-AWAY-W,retail_partner,586,26,0.0444,changed_mind,61449.34,2450.7
TXN-000735,2026-03-18,WC-AWAY-W,own_store,262,5,0.0191,wrong_size,23794.93,480.31
TXN-000736,2026-03-18,WC-AWAY-W,wholesale,797,16,0.0201,gift_duplicate,76119.59,1442.27
TXN-000737,2026-03-19,WC-HOME-M,nike.com,553,33,0.0597,changed_mind,52937.54,3384.06
TXN-000738,2026-03-19,WC-HOME-M,retail_partner,453,13,0.0287,changed_mind,45769.17,1404.37
TXN-000739,2026-03-19,WC-HOME-M,own_store,267,14,0.0524,wrong_size,25479.03,1238.07
TXN-000740,2026-03-19,WC-HOME-M,wholesale,533,11,0.0206,gift_duplicate,57027.86,1105.47
TXN-000741,2026-03-19,WC-AWAY-M,nike.com,631,19,0.0301,gift_duplicate,62048.37,1681.29
TXN-000742,2026-03-19,WC-AWAY-M,retail_partner,524,18,0.0344,changed_mind,49828.87,1622.7
TXN-000743,2026-03-19,WC-AWAY-M,own_store,700,16,0.0229,gift_duplicate,64770.99,1582.85
TXN-000744,2026-03-19,WC-AWAY-M,wholesale,547,14,0.0256,changed_mind,52508.37,1366.29
TXN-000745,2026-03-19,WC-HOME-W,nike.com,708,32,0.0452,wrong_size,75393.77,3193.23
TXN-000746,2026-03-19,WC-HOME-W,retail_partner,494,15,0.0304,changed_mind,54299.0,1452.67
TXN-000747,2026-03-19,WC-HOME-W,own_store,431,19,0.0441,wrong_size,44733.3,1913.68
TXN-000748,2026-03-19,WC-HOME-W,wholesale,544,16,0.0294,gift_duplicate,57460.59,1575.29
TXN-000749,2026-03-19,WC-AWAY-W,nike.com,414,14,0.0338,wrong_size,42366.2,1324.97
TXN-000750,2026-03-19,WC-AWAY-W,retail_partner,507,18,0.0355,gift_duplicate,48111.14,1748.07
TXN-000751,2026-03-19,WC-AWAY-W,own_store,457,20,0.0438,changed_mind,46967.87,2000.93
TXN-000752,2026-03-19,WC-AWAY-W,wholesale,219,9,0.0411,gift_duplicate,23428.54,906.21
TXN-000753,2026-03-20,WC-HOME-M,nike.com,418,19,0.0455,gift_duplicate,45410.8,1784.0
TXN-000754,2026-03-20,WC-HOME-M,retail_partner,745,39,0.0523,changed_mind,80878.68,4055.44
TXN-000755,2026-03-20,WC-HOME-M,own_store,261,10,0.0383,changed_mind,25623.6,932.88
TXN-000756,2026-03-20,WC-HOME-M,wholesale,507,27,0.0533,changed_mind,48170.26,2869.15
TXN-000757,2026-03-20,WC-AWAY-M,nike.com,265,12,0.0453,changed_mind,24876.23,1131.78
TXN-000758,2026-03-20,WC-AWAY-M,retail_partner,364,11,0.0302,gift_duplicate,33922.93,1025.71
TXN-000759,2026-03-20,WC-AWAY-M,own_store,353,9,0.0255,wrong_size,37253.85,853.49
TXN-000760,2026-03-20,WC-AWAY-M,wholesale,697,29,0.0416,changed_mind,67807.24,3129.81
TXN-000761,2026-03-20,WC-HOME-W,nike.com,406,10,0.0246,wrong_size,35988.3,1053.73
TXN-000762,2026-03-20,WC-HOME-W,retail_partner,484,22,0.0455,wrong_size,49452.44,1956.44
TXN-000763,2026-03-20,WC-HOME-W,own_store,697,35,0.0502,wrong_size,74516.86,3144.63
TXN-000764,2026-03-20,WC-HOME-W,wholesale,505,27,0.0535,changed_mind,54403.15,2774.97
TXN-000765,2026-03-20,WC-AWAY-W,nike.com,292,10,0.0342,gift_duplicate,31109.83,931.93
TXN-000766,2026-03-20,WC-AWAY-W,retail_partner,784,38,0.0485,wrong_size,77994.72,4037.03
TXN-000767,2026-03-20,WC-AWAY-W,own_store,737,22,0.0299,wrong_size,68716.18,1995.18
TXN-000768,2026-03-20,WC-AWAY-W,wholesale,520,17,0.0327,gift_duplicate,54193.98,1797.38
TXN-000769,2026-03-21,WC-HOME-M,nike.com,441,25,0.0567,wrong_size,40207.78,2296.33
TXN-000770,2026-03-21,WC-HOME-M,retail_partner,481,18,0.0374,changed_mind,51459.21,1606.15
TXN-000771,2026-03-21,WC-HOME-M,own_store,746,26,0.0349,wrong_size,70842.23,2530.4
TXN-000772,2026-03-21,WC-HOME-M,wholesale,452,26,0.0575,wrong_size,43385.65,2697.36
TXN-000773,2026-03-21,WC-AWAY-M,nike.com,515,10,0.0194,gift_duplicate,45714.39,1042.68
